cluster,weekday,time,Delay Sensitive,Delay Stringent,Delay Tolerant
3,Sun,19:00,116087.8336,1345.065691,207707.5345
3,Sun,19:20,109004.5678,1606.87666,211617.5222
3,Sun,19:40,109452.4362,2056.976787,194903.9358
3,Sun,20:00,108449.5011,1651.531725,184524.2111
3,Sun,20:20,94390.00502,1117.74567,187939.144
3,Sun,20:40,94179.28883,1014.130569,181990.3849
3,Sun,21:00,99636.02226,941.1629271,160725.0644
3,Sun,21:20,103372.0586,1333.325088,137702.1144
3,Sun,21:40,101113.4258,1661.563969,135891.9982
3,Sun,22:00,88969.04051,1142.77304,137859.6127
3,Sun,22:20,84407.14265,880.2564,124755.0662
3,Sun,22:40,79556.52639,979.8269527,111501.8726
3,Sun,23:00,73227.17735,885.6370392,97577.82355
3,Sun,23:20,67529.02461,460.1656471,87622.13808
3,Sun,23:40,64814.82885,316.5713935,86478.05976
